user_id,product_id,interaction_type,interaction_value
513,95,add_to_cart,0.5
513,368,purchase,1.0
513,143,view,0.1
513,379,view,0.1
513,33,add_to_cart,0.5
513,153,purchase,1.0
513,159,add_to_cart,0.5
513,210,add_to_cart,0.5
513,266,view,0.1
514,163,add_to_cart,0.5
514,191,view,0.1
514,93,view,0.1
514,262,view,0.1
514,375,view,0.1
514,329,view,0.1
514,273,view,0.1
514,7,purchase,1.0
514,318,view,0.1
514,192,purchase,1.0
514,102,add_to_cart,0.5
514,336,purchase,1.0
514,77,add_to_cart,0.5
514,436,add_to_cart,0.5
514,401,view,0.1
515,42,view,0.1
515,43,view,0.1
515,331,purchase,1.0
515,474,add_to_cart,0.5
516,432,add_to_cart,0.5
516,53,add_to_cart,0.5
516,188,purchase,1.0
516,277,view,0.1
516,351,add_to_cart,0.5
516,426,purchase,1.0
516,157,add_to_cart,0.5
517,91,add_to_cart,0.5
517,82,purchase,1.0
517,315,purchase,1.0
517,78,view,0.1
517,407,purchase,1.0
518,206,add_to_cart,0.5
518,295,view,0.1
518,100,purchase,1.0
518,244,add_to_cart,0.5
518,269,purchase,1.0
518,207,purchase,1.0
518,12,view,0.1
518,200,view,0.1
518,21,add_to_cart,0.5
518,57,purchase,1.0
518,469,add_to_cart,0.5
518,305,add_to_cart,0.5
518,477,view,0.1
518,80,purchase,1.0
518,325,view,0.1
518,357,view,0.1
518,303,purchase,1.0
518,421,add_to_cart,0.5
519,136,purchase,1.0
519,244,view,0.1
519,483,view,0.1
519,287,view,0.1
519,11,add_to_cart,0.5
519,104,add_to_cart,0.5
519,174,view,0.1
519,283,purchase,1.0
519,22,purchase,1.0
519,304,add_to_cart,0.5
519,74,purchase,1.0
519,91,purchase,1.0
519,27,view,0.1
520,223,view,0.1
520,250,purchase,1.0
520,445,view,0.1
520,102,view,0.1
520,344,purchase,1.0
520,158,add_to_cart,0.5
520,2,purchase,1.0
520,288,add_to_cart,0.5
520,136,view,0.1
520,389,add_to_cart,0.5
521,338,view,0.1
521,433,view,0.1
521,89,add_to_cart,0.5
521,290,purchase,1.0
521,292,purchase,1.0
521,28,view,0.1
521,261,view,0.1
521,415,purchase,1.0
521,275,purchase,1.0
521,168,add_to_cart,0.5
521,45,purchase,1.0
522,3,add_to_cart,0.5
522,159,purchase,1.0
522,280,purchase,1.0
522,382,add_to_cart,0.5
522,439,view,0.1
522,117,add_to_cart,0.5
522,92,purchase,1.0
522,9,purchase,1.0
522,307,add_to_cart,0.5
522,431,purchase,1.0
522,30,view,0.1
522,148,purchase,1.0
522,55,purchase,1.0
522,137,add_to_cart,0.5
522,343,view,0.1
523,274,view,0.1
523,248,add_to_cart,0.5
523,441,purchase,1.0
523,421,add_to_cart,0.5
523,14,purchase,1.0
523,427,purchase,1.0
523,431,view,0.1
523,327,view,0.1
523,169,view,0.1
523,222,purchase,1.0
523,245,add_to_cart,0.5
523,445,purchase,1.0
523,434,add_to_cart,0.5
523,435,purchase,1.0
523,223,purchase,1.0
524,237,purchase,1.0
525,16,purchase,1.0
525,369,view,0.1
526,321,add_to_cart,0.5
526,115,view,0.1
526,229,purchase,1.0
526,34,purchase,1.0
526,22,add_to_cart,0.5
526,434,purchase,1.0
526,198,purchase,1.0
526,231,view,0.1
526,56,purchase,1.0
526,240,purchase,1.0
526,48,view,0.1
526,259,view,0.1
526,24,purchase,1.0
526,376,add_to_cart,0.5
526,6,view,0.1
526,236,view,0.1
526,280,purchase,1.0
527,472,view,0.1
528,46,view,0.1
528,120,view,0.1
528,383,purchase,1.0
528,170,add_to_cart,0.5
528,160,add_to_cart,0.5
529,314,purchase,1.0
529,387,view,0.1
530,425,add_to_cart,0.5
530,215,add_to_cart,0.5
530,367,view,0.1
530,102,purchase,1.0
530,44,view,0.1
530,192,add_to_cart,0.5
530,294,add_to_cart,0.5
530,242,add_to_cart,0.5
530,100,purchase,1.0
530,26,view,0.1
530,302,view,0.1
530,125,purchase,1.0
530,298,add_to_cart,0.5
530,219,purchase,1.0
530,53,purchase,1.0
531,204,add_to_cart,0.5
531,186,add_to_cart,0.5
531,489,purchase,1.0
531,431,purchase,1.0
531,492,view,0.1
531,404,view,0.1
531,410,view,0.1
531,251,purchase,1.0
531,221,add_to_cart,0.5
532,389,view,0.1
532,208,view,0.1
532,161,add_to_cart,0.5
532,109,add_to_cart,0.5
532,114,view,0.1
532,40,add_to_cart,0.5
532,431,add_to_cart,0.5
532,206,add_to_cart,0.5
532,497,add_to_cart,0.5
532,83,add_to_cart,0.5
532,349,purchase,1.0
532,371,add_to_cart,0.5
532,339,add_to_cart,0.5
532,291,add_to_cart,0.5
532,139,view,0.1
533,479,add_to_cart,0.5
533,224,add_to_cart,0.5
533,74,purchase,1.0
533,226,view,0.1
533,483,purchase,1.0
533,282,view,0.1
533,250,purchase,1.0
533,392,view,0.1
533,336,view,0.1
533,294,add_to_cart,0.5
533,40,purchase,1.0
533,491,view,0.1
533,19,purchase,1.0
533,348,add_to_cart,0.5
533,63,view,0.1
533,153,purchase,1.0
533,471,add_to_cart,0.5
533,411,add_to_cart,0.5
534,83,purchase,1.0
534,203,view,0.1
535,458,add_to_cart,0.5
536,64,purchase,1.0
536,495,purchase,1.0
536,244,purchase,1.0
536,26,view,0.1
536,255,purchase,1.0
536,146,purchase,1.0
536,460,purchase,1.0
536,68,purchase,1.0
536,345,add_to_cart,0.5
536,102,view,0.1
537,86,add_to_cart,0.5
537,430,purchase,1.0
537,158,purchase,1.0
537,24,view,0.1
537,457,add_to_cart,0.5
537,81,view,0.1
537,341,view,0.1
537,224,purchase,1.0
537,368,view,0.1
538,37,add_to_cart,0.5
538,190,purchase,1.0
538,74,purchase,1.0
538,494,view,0.1
538,238,add_to_cart,0.5
538,36,add_to_cart,0.5
538,103,view,0.1
538,67,purchase,1.0
538,30,view,0.1
538,357,view,0.1
539,322,add_to_cart,0.5
539,2,view,0.1
539,54,add_to_cart,0.5
539,116,purchase,1.0
539,229,add_to_cart,0.5
539,337,add_to_cart,0.5
539,430,add_to_cart,0.5
539,424,view,0.1
539,468,add_to_cart,0.5
539,500,add_to_cart,0.5
539,137,add_to_cart,0.5
539,318,purchase,1.0
539,401,view,0.1
539,192,add_to_cart,0.5
540,129,view,0.1
540,268,view,0.1
540,55,purchase,1.0
540,220,purchase,1.0
540,141,add_to_cart,0.5
540,409,view,0.1
540,33,purchase,1.0
540,216,add_to_cart,0.5
540,415,view,0.1
540,178,purchase,1.0
540,222,add_to_cart,0.5
541,80,purchase,1.0
542,88,purchase,1.0
542,6,add_to_cart,0.5
543,314,purchase,1.0
543,26,purchase,1.0
543,247,add_to_cart,0.5
543,147,add_to_cart,0.5
543,322,add_to_cart,0.5
543,20,view,0.1
543,285,add_to_cart,0.5
543,56,add_to_cart,0.5
543,182,view,0.1
544,8,view,0.1
544,49,add_to_cart,0.5
544,92,view,0.1
544,493,add_to_cart,0.5
544,223,purchase,1.0
544,275,view,0.1
544,353,add_to_cart,0.5
544,390,purchase,1.0
544,50,view,0.1
544,448,purchase,1.0
544,261,add_to_cart,0.5
544,299,view,0.1
544,373,purchase,1.0
544,464,add_to_cart,0.5
545,351,add_to_cart,0.5
545,418,view,0.1
545,292,view,0.1
545,362,view,0.1
545,238,add_to_cart,0.5
545,401,add_to_cart,0.5
545,183,purchase,1.0
545,306,add_to_cart,0.5
545,48,view,0.1
545,485,add_to_cart,0.5
545,459,add_to_cart,0.5
545,365,purchase,1.0
545,39,view,0.1
545,425,purchase,1.0
545,162,view,0.1
545,42,add_to_cart,0.5
545,373,purchase,1.0
545,83,add_to_cart,0.5
545,168,view,0.1
545,479,purchase,1.0
546,150,add_to_cart,0.5
546,15,add_to_cart,0.5
546,190,view,0.1
546,454,view,0.1
546,489,purchase,1.0
546,182,purchase,1.0
546,248,purchase,1.0
546,3,view,0.1
546,431,add_to_cart,0.5
546,151,purchase,1.0
546,260,view,0.1
546,380,purchase,1.0
546,104,purchase,1.0
546,407,purchase,1.0
546,73,purchase,1.0
546,99,add_to_cart,0.5
546,419,view,0.1
546,259,purchase,1.0
546,384,purchase,1.0
547,220,view,0.1
547,206,view,0.1
547,355,add_to_cart,0.5
547,352,purchase,1.0
547,178,purchase,1.0
547,245,view,0.1
547,371,add_to_cart,0.5
547,447,add_to_cart,0.5
548,311,view,0.1
548,117,purchase,1.0
548,438,view,0.1
548,47,purchase,1.0
548,423,purchase,1.0
548,183,purchase,1.0
548,123,purchase,1.0
548,271,purchase,1.0
548,131,add_to_cart,0.5
548,416,add_to_cart,0.5
548,405,purchase,1.0
548,427,add_to_cart,0.5
548,282,add_to_cart,0.5
548,229,view,0.1
548,203,view,0.1
548,260,purchase,1.0
548,262,purchase,1.0
548,309,purchase,1.0
548,285,add_to_cart,0.5
549,124,add_to_cart,0.5
549,319,view,0.1
549,9,view,0.1
549,78,add_to_cart,0.5
549,278,add_to_cart,0.5
549,279,purchase,1.0
549,448,add_to_cart,0.5
549,381,view,0.1
549,65,view,0.1
549,140,add_to_cart,0.5
549,220,view,0.1
549,177,add_to_cart,0.5
549,45,add_to_cart,0.5
549,23,add_to_cart,0.5
549,494,purchase,1.0
549,188,purchase,1.0
549,379,add_to_cart,0.5
549,163,view,0.1
549,2,purchase,1.0
550,312,add_to_cart,0.5
550,206,add_to_cart,0.5
550,394,add_to_cart,0.5
550,267,view,0.1
550,44,view,0.1
550,187,purchase,1.0
550,327,purchase,1.0
550,423,purchase,1.0
550,402,purchase,1.0
551,451,view,0.1
551,236,add_to_cart,0.5
551,360,purchase,1.0
551,416,view,0.1
551,48,view,0.1
551,82,add_to_cart,0.5
551,330,view,0.1
552,260,add_to_cart,0.5
552,92,view,0.1
552,477,purchase,1.0
552,70,view,0.1
552,227,purchase,1.0
552,442,add_to_cart,0.5
552,430,purchase,1.0
552,339,view,0.1
552,233,purchase,1.0
552,29,add_to_cart,0.5
552,483,purchase,1.0
552,405,purchase,1.0
552,210,purchase,1.0
552,446,view,0.1
552,101,view,0.1
552,386,add_to_cart,0.5
552,282,purchase,1.0
553,219,purchase,1.0
553,48,purchase,1.0
553,243,add_to_cart,0.5
553,483,add_to_cart,0.5
553,238,add_to_cart,0.5
554,384,view,0.1
554,318,view,0.1
554,114,add_to_cart,0.5
554,43,add_to_cart,0.5
554,250,purchase,1.0
554,351,view,0.1
554,459,view,0.1
554,374,add_to_cart,0.5
554,251,view,0.1
554,337,purchase,1.0
554,471,purchase,1.0
554,354,purchase,1.0
554,427,view,0.1
554,461,view,0.1
554,213,view,0.1
555,41,add_to_cart,0.5
555,408,purchase,1.0
555,232,purchase,1.0
555,434,view,0.1
555,328,view,0.1
555,19,add_to_cart,0.5
555,220,add_to_cart,0.5
555,285,purchase,1.0
556,139,add_to_cart,0.5
556,339,add_to_cart,0.5
556,222,view,0.1
556,203,add_to_cart,0.5
556,281,add_to_cart,0.5
557,389,purchase,1.0
557,466,view,0.1
558,381,add_to_cart,0.5
558,77,purchase,1.0
558,446,view,0.1
558,463,add_to_cart,0.5
558,264,add_to_cart,0.5
559,370,add_to_cart,0.5
559,51,purchase,1.0
559,423,view,0.1
559,247,purchase,1.0
559,94,view,0.1
559,375,add_to_cart,0.5
559,282,view,0.1
559,69,purchase,1.0
559,374,add_to_cart,0.5
559,391,purchase,1.0
559,439,add_to_cart,0.5
559,500,view,0.1
559,404,purchase,1.0
559,232,add_to_cart,0.5
559,352,view,0.1
560,153,view,0.1
560,11,view,0.1
560,357,add_to_cart,0.5
561,330,add_to_cart,0.5
561,462,purchase,1.0
561,354,add_to_cart,0.5
561,278,purchase,1.0
562,104,add_to_cart,0.5
562,89,view,0.1
562,132,view,0.1
562,414,purchase,1.0
562,308,add_to_cart,0.5
562,123,purchase,1.0
562,430,add_to_cart,0.5
562,333,purchase,1.0
563,372,purchase,1.0
563,390,add_to_cart,0.5
563,439,add_to_cart,0.5
563,238,add_to_cart,0.5
563,496,view,0.1
563,6,add_to_cart,0.5
563,241,add_to_cart,0.5
563,147,purchase,1.0
563,58,purchase,1.0
563,371,view,0.1
563,121,add_to_cart,0.5
563,411,add_to_cart,0.5
563,305,view,0.1
563,222,view,0.1
563,204,view,0.1
563,464,purchase,1.0
563,354,add_to_cart,0.5
563,184,add_to_cart,0.5
563,219,view,0.1
563,71,view,0.1
564,218,purchase,1.0
564,42,view,0.1
564,124,add_to_cart,0.5
564,219,add_to_cart,0.5
564,106,purchase,1.0
564,25,view,0.1
564,69,view,0.1
564,345,add_to_cart,0.5
564,495,purchase,1.0
564,316,add_to_cart,0.5
564,373,view,0.1
564,293,purchase,1.0
564,139,add_to_cart,0.5
564,171,purchase,1.0
564,182,purchase,1.0
564,405,view,0.1
564,47,view,0.1
564,186,view,0.1
565,44,view,0.1
565,369,purchase,1.0
565,296,add_to_cart,0.5
565,326,purchase,1.0
565,257,purchase,1.0
565,52,purchase,1.0
565,1,add_to_cart,0.5
565,136,purchase,1.0
565,439,view,0.1
565,384,view,0.1
565,339,view,0.1
565,285,purchase,1.0
565,322,view,0.1
566,43,purchase,1.0
566,312,purchase,1.0
566,321,purchase,1.0
566,361,add_to_cart,0.5
566,24,add_to_cart,0.5
566,286,view,0.1
566,367,purchase,1.0
566,428,purchase,1.0
567,103,view,0.1
567,41,purchase,1.0
567,35,add_to_cart,0.5
567,6,view,0.1
567,231,view,0.1
567,9,view,0.1
567,241,add_to_cart,0.5
567,177,add_to_cart,0.5
567,359,add_to_cart,0.5
567,349,purchase,1.0
567,408,view,0.1
568,146,purchase,1.0
568,16,add_to_cart,0.5
568,394,purchase,1.0
568,118,purchase,1.0
568,328,purchase,1.0
569,277,add_to_cart,0.5
569,151,view,0.1
569,203,view,0.1
569,254,purchase,1.0
569,308,purchase,1.0
569,104,view,0.1
569,314,purchase,1.0
569,157,view,0.1
569,234,view,0.1
569,259,add_to_cart,0.5
569,275,purchase,1.0
569,183,add_to_cart,0.5
569,482,view,0.1
569,78,view,0.1
569,56,purchase,1.0
570,80,add_to_cart,0.5
570,128,view,0.1
570,123,purchase,1.0
570,4,add_to_cart,0.5
570,83,add_to_cart,0.5
570,359,add_to_cart,0.5
570,161,view,0.1
570,1,purchase,1.0
570,199,add_to_cart,0.5
570,59,view,0.1
570,374,view,0.1
570,189,purchase,1.0
570,315,view,0.1
570,144,add_to_cart,0.5
570,433,add_to_cart,0.5
570,280,view,0.1
571,326,view,0.1
572,94,add_to_cart,0.5
572,238,purchase,1.0
572,183,view,0.1
572,145,add_to_cart,0.5
572,53,add_to_cart,0.5
572,62,purchase,1.0
572,429,view,0.1
572,102,add_to_cart,0.5
572,447,add_to_cart,0.5
572,459,add_to_cart,0.5
572,185,view,0.1
572,65,view,0.1
572,135,purchase,1.0
572,286,purchase,1.0
572,63,add_to_cart,0.5
572,492,view,0.1
572,478,purchase,1.0
572,311,view,0.1
573,52,add_to_cart,0.5
573,54,view,0.1
573,482,add_to_cart,0.5
573,172,purchase,1.0
573,233,view,0.1
573,426,purchase,1.0
573,275,purchase,1.0
573,340,purchase,1.0
573,343,view,0.1
573,286,add_to_cart,0.5
573,290,view,0.1
573,497,add_to_cart,0.5
573,179,view,0.1
573,75,view,0.1
573,168,purchase,1.0
573,189,add_to_cart,0.5
573,58,add_to_cart,0.5
573,59,purchase,1.0
573,151,view,0.1
574,143,add_to_cart,0.5
574,483,view,0.1
574,290,purchase,1.0
575,470,purchase,1.0
575,119,add_to_cart,0.5
575,491,view,0.1
575,152,purchase,1.0
575,109,add_to_cart,0.5
575,275,add_to_cart,0.5
575,237,add_to_cart,0.5
575,378,view,0.1
575,184,purchase,1.0
575,496,view,0.1
575,30,view,0.1
575,346,purchase,1.0
576,496,add_to_cart,0.5
576,462,purchase,1.0
577,309,purchase,1.0
577,98,purchase,1.0
577,41,view,0.1
577,38,purchase,1.0
577,170,add_to_cart,0.5
577,89,add_to_cart,0.5
577,64,view,0.1
577,461,view,0.1
577,218,view,0.1
577,267,purchase,1.0
577,387,view,0.1
577,400,purchase,1.0
577,227,add_to_cart,0.5
577,362,purchase,1.0
577,297,view,0.1
577,105,purchase,1.0
577,409,purchase,1.0
577,276,purchase,1.0
578,400,view,0.1
578,198,purchase,1.0
578,498,add_to_cart,0.5
578,488,purchase,1.0
578,341,purchase,1.0
579,424,view,0.1
579,240,view,0.1
579,304,purchase,1.0
579,257,view,0.1
579,127,add_to_cart,0.5
579,442,add_to_cart,0.5
579,57,add_to_cart,0.5
579,66,add_to_cart,0.5
579,454,purchase,1.0
580,39,purchase,1.0
580,411,view,0.1
580,10,purchase,1.0
580,218,view,0.1
580,310,view,0.1
580,487,view,0.1
580,386,view,0.1
581,270,purchase,1.0
581,199,purchase,1.0
581,454,view,0.1
581,248,add_to_cart,0.5
581,422,add_to_cart,0.5
581,493,view,0.1
581,396,view,0.1
581,79,view,0.1
581,207,view,0.1
581,290,purchase,1.0
581,434,view,0.1
581,47,view,0.1
582,74,purchase,1.0
582,492,purchase,1.0
582,279,view,0.1
582,208,view,0.1
582,452,view,0.1
582,411,add_to_cart,0.5
582,325,add_to_cart,0.5
582,494,add_to_cart,0.5
582,320,purchase,1.0
582,278,view,0.1
582,321,add_to_cart,0.5
582,354,view,0.1
582,178,add_to_cart,0.5
583,409,purchase,1.0
583,285,purchase,1.0
583,165,purchase,1.0
583,166,purchase,1.0
583,116,purchase,1.0
583,113,add_to_cart,0.5
583,245,purchase,1.0
583,82,view,0.1
584,99,view,0.1
584,94,add_to_cart,0.5
584,227,purchase,1.0
584,451,add_to_cart,0.5
584,292,add_to_cart,0.5
584,19,purchase,1.0
584,409,view,0.1
584,143,view,0.1
584,129,add_to_cart,0.5
584,108,purchase,1.0
584,80,add_to_cart,0.5
584,326,view,0.1
584,138,purchase,1.0
584,118,add_to_cart,0.5
584,293,add_to_cart,0.5
584,449,add_to_cart,0.5
585,200,add_to_cart,0.5
585,109,purchase,1.0
585,430,add_to_cart,0.5
585,382,purchase,1.0
585,182,view,0.1
585,450,add_to_cart,0.5
585,188,add_to_cart,0.5
585,106,view,0.1
585,484,view,0.1
585,29,view,0.1
585,59,add_to_cart,0.5
585,402,purchase,1.0
585,142,view,0.1
585,38,add_to_cart,0.5
585,444,purchase,1.0
585,361,purchase,1.0
585,365,add_to_cart,0.5
585,474,view,0.1
586,329,view,0.1
586,156,add_to_cart,0.5
586,152,add_to_cart,0.5
586,401,view,0.1
586,411,add_to_cart,0.5
586,283,view,0.1
586,448,view,0.1
586,220,view,0.1
586,40,purchase,1.0
586,415,view,0.1
586,93,purchase,1.0
586,396,view,0.1
586,269,add_to_cart,0.5
586,38,add_to_cart,0.5
586,288,add_to_cart,0.5
587,193,view,0.1
587,456,view,0.1
587,98,add_to_cart,0.5
587,331,purchase,1.0
587,261,add_to_cart,0.5
587,369,add_to_cart,0.5
587,316,purchase,1.0
587,281,view,0.1
587,106,add_to_cart,0.5
587,183,purchase,1.0
587,314,purchase,1.0
587,273,add_to_cart,0.5
587,345,purchase,1.0
587,494,view,0.1
587,404,add_to_cart,0.5
587,480,add_to_cart,0.5
587,290,add_to_cart,0.5
587,246,add_to_cart,0.5
587,8,purchase,1.0
587,129,purchase,1.0
588,383,purchase,1.0
588,153,view,0.1
588,131,view,0.1
588,401,add_to_cart,0.5
588,158,purchase,1.0
588,194,purchase,1.0
588,188,purchase,1.0
588,392,add_to_cart,0.5
588,384,add_to_cart,0.5
588,479,purchase,1.0
588,179,add_to_cart,0.5
588,240,view,0.1
588,108,add_to_cart,0.5
588,40,view,0.1
589,467,add_to_cart,0.5
590,218,purchase,1.0
590,385,add_to_cart,0.5
590,299,add_to_cart,0.5
590,148,purchase,1.0
590,420,purchase,1.0
590,120,view,0.1
590,175,view,0.1
590,452,purchase,1.0
590,469,view,0.1
590,297,view,0.1
590,318,view,0.1
590,361,purchase,1.0
591,13,purchase,1.0
591,3,add_to_cart,0.5
591,361,view,0.1
591,101,purchase,1.0
591,497,purchase,1.0
591,200,view,0.1
591,207,purchase,1.0
591,149,purchase,1.0
591,256,add_to_cart,0.5
591,29,purchase,1.0
591,275,purchase,1.0
591,477,purchase,1.0
591,107,add_to_cart,0.5
591,385,purchase,1.0
591,283,view,0.1
592,189,view,0.1
592,377,add_to_cart,0.5
592,130,view,0.1
592,477,view,0.1
592,470,purchase,1.0
592,473,add_to_cart,0.5
592,370,purchase,1.0
592,31,view,0.1
592,85,purchase,1.0
592,138,view,0.1
592,405,add_to_cart,0.5
592,275,view,0.1
592,197,add_to_cart,0.5
592,281,view,0.1
592,153,add_to_cart,0.5
593,442,add_to_cart,0.5
593,292,view,0.1
593,129,add_to_cart,0.5
593,24,add_to_cart,0.5
593,308,add_to_cart,0.5
593,137,view,0.1
593,101,view,0.1
593,70,purchase,1.0
594,393,purchase,1.0
594,217,view,0.1
594,107,view,0.1
594,450,purchase,1.0
594,9,purchase,1.0
594,213,add_to_cart,0.5
594,6,add_to_cart,0.5
594,405,view,0.1
594,67,purchase,1.0
594,189,purchase,1.0
594,435,purchase,1.0
594,29,purchase,1.0
594,145,add_to_cart,0.5
594,52,purchase,1.0
594,468,view,0.1
594,232,add_to_cart,0.5
594,433,purchase,1.0
594,463,view,0.1
594,141,add_to_cart,0.5
595,168,purchase,1.0
595,457,purchase,1.0
595,52,purchase,1.0
595,388,purchase,1.0
595,323,purchase,1.0
595,269,add_to_cart,0.5
595,73,add_to_cart,0.5
595,279,purchase,1.0
595,126,add_to_cart,0.5
595,152,add_to_cart,0.5
595,451,view,0.1
595,497,add_to_cart,0.5
595,93,view,0.1
596,418,purchase,1.0
596,60,purchase,1.0
596,429,add_to_cart,0.5
596,120,view,0.1
596,477,purchase,1.0
596,109,purchase,1.0
596,473,add_to_cart,0.5
596,443,add_to_cart,0.5
596,41,purchase,1.0
596,194,view,0.1
596,173,view,0.1
596,26,add_to_cart,0.5
596,4,purchase,1.0
596,358,add_to_cart,0.5
596,446,add_to_cart,0.5
596,210,purchase,1.0
597,466,view,0.1
597,250,view,0.1
597,490,purchase,1.0
597,41,view,0.1
597,93,add_to_cart,0.5
597,189,add_to_cart,0.5
597,486,view,0.1
597,64,add_to_cart,0.5
597,174,add_to_cart,0.5
597,279,add_to_cart,0.5
597,259,purchase,1.0
597,166,add_to_cart,0.5
597,429,add_to_cart,0.5
597,487,view,0.1
598,327,view,0.1
598,113,view,0.1
598,500,add_to_cart,0.5
598,366,add_to_cart,0.5
598,453,purchase,1.0
598,204,view,0.1
598,215,view,0.1
598,400,add_to_cart,0.5
598,465,purchase,1.0
598,205,purchase,1.0
598,451,add_to_cart,0.5
599,73,view,0.1
599,406,view,0.1
599,285,purchase,1.0
599,22,view,0.1
599,310,add_to_cart,0.5
599,197,add_to_cart,0.5
599,287,add_to_cart,0.5
599,58,add_to_cart,0.5
599,449,purchase,1.0
599,338,view,0.1
599,496,add_to_cart,0.5
599,3,view,0.1
599,330,view,0.1
599,210,purchase,1.0
599,335,view,0.1
599,215,purchase,1.0
600,141,view,0.1
600,271,view,0.1
600,337,view,0.1
600,190,add_to_cart,0.5
600,23,add_to_cart,0.5
600,453,add_to_cart,0.5
600,83,purchase,1.0
600,247,purchase,1.0
601,466,purchase,1.0
601,274,purchase,1.0
601,139,view,0.1
601,273,view,0.1
601,181,purchase,1.0
601,496,purchase,1.0
601,247,view,0.1
601,298,purchase,1.0
601,350,purchase,1.0
601,313,purchase,1.0
601,271,view,0.1
601,188,add_to_cart,0.5
601,463,add_to_cart,0.5
601,59,purchase,1.0
601,261,view,0.1
601,109,add_to_cart,0.5
601,150,purchase,1.0
601,72,add_to_cart,0.5
602,285,view,0.1
602,473,add_to_cart,0.5
602,303,purchase,1.0
602,267,add_to_cart,0.5
602,136,purchase,1.0
602,48,purchase,1.0
602,106,purchase,1.0
602,236,add_to_cart,0.5
602,81,add_to_cart,0.5
602,224,view,0.1
602,25,view,0.1
602,116,view,0.1
602,66,view,0.1
602,427,purchase,1.0
602,262,purchase,1.0
602,321,purchase,1.0
602,322,purchase,1.0
602,30,purchase,1.0
603,195,add_to_cart,0.5
604,199,view,0.1
604,10,view,0.1
604,87,view,0.1
604,490,add_to_cart,0.5
604,429,view,0.1
605,475,view,0.1
605,42,view,0.1
605,21,purchase,1.0
605,373,add_to_cart,0.5
605,392,view,0.1
605,429,purchase,1.0
605,327,purchase,1.0
605,231,add_to_cart,0.5
605,445,add_to_cart,0.5
605,443,purchase,1.0
605,193,purchase,1.0
606,247,add_to_cart,0.5
606,459,view,0.1
607,479,add_to_cart,0.5
607,190,view,0.1
607,339,add_to_cart,0.5
607,195,purchase,1.0
607,99,purchase,1.0
607,233,view,0.1
607,204,purchase,1.0
607,433,purchase,1.0
607,235,add_to_cart,0.5
607,458,add_to_cart,0.5
607,357,purchase,1.0
607,415,view,0.1
607,352,purchase,1.0
607,466,add_to_cart,0.5
608,460,add_to_cart,0.5
608,216,add_to_cart,0.5
608,396,purchase,1.0
608,332,add_to_cart,0.5
608,35,view,0.1
608,465,view,0.1
608,424,view,0.1
608,434,add_to_cart,0.5
608,135,purchase,1.0
608,59,purchase,1.0
608,39,view,0.1
609,166,add_to_cart,0.5
609,415,view,0.1
609,347,purchase,1.0
609,298,view,0.1
609,230,add_to_cart,0.5
609,322,add_to_cart,0.5
609,464,add_to_cart,0.5
609,120,purchase,1.0
609,497,add_to_cart,0.5
609,257,view,0.1
609,423,add_to_cart,0.5
609,108,purchase,1.0
610,413,purchase,1.0
610,143,purchase,1.0
610,299,purchase,1.0
611,117,add_to_cart,0.5
611,450,purchase,1.0
611,459,add_to_cart,0.5
611,209,view,0.1
612,405,purchase,1.0
612,450,purchase,1.0
612,291,add_to_cart,0.5
613,203,purchase,1.0
613,145,add_to_cart,0.5
613,114,add_to_cart,0.5
613,336,add_to_cart,0.5
613,302,view,0.1
613,475,purchase,1.0
613,195,add_to_cart,0.5
613,189,add_to_cart,0.5
613,46,purchase,1.0
614,423,purchase,1.0
614,399,add_to_cart,0.5
614,274,add_to_cart,0.5
614,355,add_to_cart,0.5
614,499,purchase,1.0
614,4,purchase,1.0
614,382,purchase,1.0
614,42,view,0.1
614,132,add_to_cart,0.5
614,301,purchase,1.0
614,287,add_to_cart,0.5
614,123,purchase,1.0
614,78,view,0.1
614,8,purchase,1.0
615,350,view,0.1
615,185,view,0.1
615,457,view,0.1
616,249,add_to_cart,0.5
616,19,add_to_cart,0.5
616,24,add_to_cart,0.5
616,16,view,0.1
616,327,purchase,1.0
616,134,view,0.1
616,240,add_to_cart,0.5
616,141,view,0.1
616,177,purchase,1.0
616,480,purchase,1.0
616,218,view,0.1
616,216,view,0.1
616,193,purchase,1.0
616,406,purchase,1.0
616,239,view,0.1
616,458,purchase,1.0
616,43,view,0.1
617,389,view,0.1
617,235,add_to_cart,0.5
617,43,purchase,1.0
617,93,view,0.1
617,475,add_to_cart,0.5
617,132,add_to_cart,0.5
617,481,add_to_cart,0.5
617,181,purchase,1.0
617,185,purchase,1.0
617,25,purchase,1.0
617,24,purchase,1.0
618,32,purchase,1.0
618,129,view,0.1
618,184,add_to_cart,0.5
618,138,view,0.1
618,171,add_to_cart,0.5
618,295,purchase,1.0
619,30,add_to_cart,0.5
619,99,purchase,1.0
619,147,purchase,1.0
619,362,add_to_cart,0.5
619,149,view,0.1
619,187,purchase,1.0
619,385,view,0.1
619,227,add_to_cart,0.5
619,126,purchase,1.0
620,43,view,0.1
620,403,add_to_cart,0.5
620,39,add_to_cart,0.5
620,266,purchase,1.0
620,66,add_to_cart,0.5
620,339,purchase,1.0
620,97,view,0.1
620,167,add_to_cart,0.5
620,206,add_to_cart,0.5
620,290,purchase,1.0
620,139,add_to_cart,0.5
620,168,add_to_cart,0.5
620,459,purchase,1.0
620,21,add_to_cart,0.5
620,247,add_to_cart,0.5
620,388,view,0.1
620,221,view,0.1
